MccMnc,Mcc,Mnc,CountryCode,IsoCode2,Network,CountryName,ISO
"45207","452","7","704","VN","GTEL Mobile JSC","Vietnam","704"
"45207","452","7","704","VN","GTEL Mobile JSC","Vietnam","704"
"45207","452","7","704","VN","GTEL Mobile JSC","Vietnam","704"
"45207","452","7","704","VN","GTEL Mobile JSC","Vietnam","704"
"45206","452","6","704","VN","EVN Telecom","Vietnam","704"
"45206","452","6","704","VN","EVN Telecom","Vietnam","704"
"45206","452","6","704","VN","EVN Telecom","Vietnam","704"
"45206","452","6","704","VN","EVN Telecom","Vietnam","704"
"45205","452","5","704","VN","Hanoi Telecom","Vietnam","704"
"45205","452","5","704","VN","Hanoi Telecom","Vietnam","704"
"45205","452","5","704","VN","Hanoi Telecom","Vietnam","704"
"45205","452","5","704","VN","Hanoi Telecom","Vietnam","704"
"45204","452","4","704","VN","Viettel Telecom","Vietnam","704"
"45204","452","4","704","VN","Viettel Telecom","Vietnam","704"
"45204","452","4","704","VN","Viettel Telecom","Vietnam","704"
"45204","452","4","704","VN","Viettel Telecom","Vietnam","704"
"45203","452","3","704","VN","S-Telecom","Vietnam","704"
"45203","452","3","704","VN","S-Telecom","Vietnam","704"
"45203","452","3","704","VN","S-Telecom","Vietnam","704"
"45203","452","3","704","VN","S-Telecom","Vietnam","704"
"45202","452","2","704","VN","Vietnam Telecom Services Company","Vietnam","704"
"45202","452","2","704","VN","Vietnam Telecom Services Company","Vietnam","704"
"45202","452","2","704","VN","Vietnam Telecom Services Company","Vietnam","704"
"45202","452","2","704","VN","Vietnam Telecom Services Company","Vietnam","704"
"45201","452","1","704","VN","Vietnam Mobile Telecom Services Company","Vietnam","704"
"45201","452","1","704","VN","Vietnam Mobile Telecom Services Company","Vietnam","704"
"45201","452","1","704","VN","Vietnam Mobile Telecom Services Company","Vietnam","704"
"45201","452","1","704","VN","Vietnam Mobile Telecom Services Company","Vietnam","704"
"450299","450","299","82","KR","Failed Calls","South Korea","410"
"450299","450","299","82","KR","Failed Calls","South Korea","410"
"450299","450","299","82","KR","Failed Calls","South Korea","410"
"450299","450","299","82","KR","Failed Calls","South Korea","410"
"450299","450","299","82","KR","Failed Calls","South Korea","410"
"450299","450","299","82","KR","Failed Calls","South Korea","410"
"450299","450","299","82","KR","Failed Calls","South Korea","410"
"45012","450","12","410","KR","SK Telecom","South Korea","410"
"45012","450","12","410","KR","SK Telecom","South Korea","410"
"45012","450","12","410","KR","SK Telecom","South Korea","410"
"45012","450","12","410","KR","SK Telecom","South Korea","410"
"45012","450","12","410","KR","SK Telecom","South Korea","410"
"45012","450","12","410","KR","SK Telecom","South Korea","410"
"45012","450","12","410","KR","SK Telecom","South Korea","410"
"45011","450","11","410","KR","Korea Cable Telecom","South Korea","410"
"45011","450","11","410","KR","Korea Cable Telecom","South Korea","410"
"45011","450","11","410","KR","Korea Cable Telecom","South Korea","410"
"45011","450","11","410","KR","Korea Cable Telecom","South Korea","410"
"45011","450","11","410","KR","Korea Cable Telecom","South Korea","410"
"45011","450","11","410","KR","Korea Cable Telecom","South Korea","410"
"45011","450","11","410","KR","Korea Cable Telecom","South Korea","410"
"45008","450","8","410","KR","KT","South Korea","410"
"45008","450","8","410","KR","KT","South Korea","410"
"45008","450","8","410","KR","KT","South Korea","410"
"45008","450","8","410","KR","KT","South Korea","410"
"45008","450","8","410","KR","KT","South Korea","410"
"45008","450","8","410","KR","KT","South Korea","410"
"45008","450","8","410","KR","KT","South Korea","410"
"45007","450","7","410","KR","KT","South Korea","410"
"45007","450","7","410","KR","KT","South Korea","410"
"45007","450","7","410","KR","KT","South Korea","410"
"45007","450","7","410","KR","KT","South Korea","410"
"45007","450","7","410","KR","KT","South Korea","410"
"45007","450","7","410","KR","KT","South Korea","410"
"45007","450","7","410","KR","KT","South Korea","410"
"45006","450","6","410","KR","LG Telecom","South Korea","410"
"45006","450","6","410","KR","LG Telecom","South Korea","410"
"45006","450","6","410","KR","LG Telecom","South Korea","410"
"45006","450","6","410","KR","LG Telecom","South Korea","410"
"45006","450","6","410","KR","LG Telecom","South Korea","410"
"45006","450","6","410","KR","LG Telecom","South Korea","410"
"45006","450","6","410","KR","LG Telecom","South Korea","410"
"45005","450","5","410","KR","SK Telecom","South Korea","410"
"45005","450","5","410","KR","SK Telecom","South Korea","410"
"45005","450","5","410","KR","SK Telecom","South Korea","410"
"45005","450","5","410","KR","SK Telecom","South Korea","410"
"45005","450","5","410","KR","SK Telecom","South Korea","410"
"45005","450","5","410","KR","SK Telecom","South Korea","410"
"45005","450","5","410","KR","SK Telecom","South Korea","410"
"45004","450","4","410","KR","KT","South Korea","410"
"45004","450","4","410","KR","KT","South Korea","410"
"45004","450","4","410","KR","KT","South Korea","410"
"45004","450","4","410","KR","KT","South Korea","410"
"45004","450","4","410","KR","KT","South Korea","410"
"45004","450","4","410","KR","KT","South Korea","410"
"45004","450","4","410","KR","KT","South Korea","410"
"45003","450","3","410","KR","Shinsegi Telecom, Inc.","South Korea","410"
"45003","450","3","410","KR","Shinsegi Telecom, Inc.","South Korea","410"
"45003","450","3","410","KR","Shinsegi Telecom, Inc.","South Korea","410"
"45003","450","3","410","KR","Shinsegi Telecom, Inc.","South Korea","410"
"45003","450","3","410","KR","Shinsegi Telecom, Inc.","South Korea","410"
"45003","450","3","410","KR","Shinsegi Telecom, Inc.","South Korea","410"
"45003","450","3","410","KR","Shinsegi Telecom, Inc.","South Korea","410"
"45002","450","2","410","KR","KT","South Korea","410"
"45002","450","2","410","KR","KT","South Korea","410"
"45002","450","2","410","KR","KT","South Korea","410"
"45002","450","2","410","KR","KT","South Korea","410"
"45002","450","2","410","KR","KT","South Korea","410"
"45002","450","2","410","KR","KT","South Korea","410"
"45002","450","2","410","KR","KT","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"45001","450","1","410","KR","Globalstar Asia Pacific","South Korea","410"
"44199","441","99","81","JP","NTT Docomo","Japan","392"
"44199","441","99","81","JP","NTT Docomo","Japan","392"
"44198","441","98","81","JP","NTT Docomo","Japan","392"
"44198","441","98","81","JP","NTT Docomo","Japan","392"
"44194","441","94","81","JP","NTT Docomo","Japan","392"
"44194","441","94","81","JP","NTT Docomo","Japan","392"
"44193","441","93","81","JP","NTT Docomo","Japan","392"
"44193","441","93","81","JP","NTT Docomo","Japan","392"
"44192","441","92","81","JP","NTT Docomo","Japan","392"
"44192","441","92","81","JP","NTT Docomo","Japan","392"
"44191","441","91","81","JP","NTT Docomo","Japan","392"
"44191","441","91","81","JP","NTT Docomo","Japan","392"
"44190","441","90","81","JP","NTT Docomo","Japan","392"
"44190","441","90","81","JP","NTT Docomo","Japan","392"
"44170","441","70","81","JP","KDDI Corporation","Japan","392"
"44170","441","70","81","JP","KDDI Corporation","Japan","392"
"44165","441","65","81","JP","SoftBank Mobile Corp","Japan","392"
"44165","441","65","81","JP","SoftBank Mobile Corp","Japan","392"
"44164","441","64","81","JP","SoftBank Mobile Corp","Japan","392"
"44164","441","64","81","JP","SoftBank Mobile Corp","Japan","392"
"44163","441","63","81","JP","SoftBank Mobile Corp","Japan","392"
"44163","441","63","81","JP","SoftBank Mobile Corp","Japan","392"
"44162","441","62","81","JP","SoftBank Mobile Corp","Japan","392"
"44162","441","62","81","JP","SoftBank Mobile Corp","Japan","392"
"44161","441","61","81","JP","SoftBank Mobile Corp","Japan","392"
"44161","441","61","81","JP","SoftBank Mobile Corp","Japan","392"
"44145","441","45","81","JP","NTT Docomo","Japan","392"
"44145","441","45","81","JP","NTT Docomo","Japan","392"
"44144","441","44","81","JP","NTT Docomo","Japan","392"
"44144","441","44","81","JP","NTT Docomo","Japan","392"
"44143","441","43","81","JP","NTT Docomo","Japan","392"
"44143","441","43","81","JP","NTT Docomo","Japan","392"
"44142","441","42","81","JP","NTT Docomo","Japan","392"
"44142","441","42","81","JP","NTT Docomo","Japan","392"
"44141","441","41","81","JP","NTT Docomo","Japan","392"
"44141","441","41","81","JP","NTT Docomo","Japan","392"
"44140","441","40","81","JP","NTT Docomo","Japan","392"
"44140","441","40","81","JP","NTT Docomo","Japan","392"
"44110","441","10","392","JP","UQ Communications Inc.","Japan","392"
"44110","441","10","392","JP","UQ Communications Inc.","Japan","392"
"44110","441","10","392","JP","UQ Communications Inc.","Japan","392"
"44110","441","10","392","JP","UQ Communications Inc.","Japan","392"
"44110","441","10","392","JP","UQ Communications Inc.","Japan","392"
"44110","441","10","392","JP","UQ Communications Inc.","Japan","392"
"44101","441","1","392","JP","SoftBank Corp.","Japan","392"
"44101","441","1","392","JP","SoftBank Corp.","Japan","392"
"44101","441","1","392","JP","SoftBank Corp.","Japan","392"
"44101","441","1","392","JP","SoftBank Corp.","Japan","392"
"44101","441","1","392","JP","SoftBank Corp.","Japan","392"
"44101","441","1","392","JP","SoftBank Corp.","Japan","392"
"44099","440","99","81","JP","NTT Docomo","Japan","392"
"44099","440","99","81","JP","NTT Docomo","Japan","392"
"44098","440","98","81","JP","SoftBank Mobile Corp","Japan","392"
"44098","440","98","81","JP","SoftBank Mobile Corp","Japan","392"
"44097","440","97","81","JP","SoftBank Mobile Corp","Japan","392"
"44097","440","97","81","JP","SoftBank Mobile Corp","Japan","392"
"44096","440","96","81","JP","SoftBank Mobile Corp","Japan","392"
"44096","440","96","81","JP","SoftBank Mobile Corp","Japan","392"
"44095","440","95","81","JP","SoftBank Mobile Corp","Japan","392"
"44095","440","95","81","JP","SoftBank Mobile Corp","Japan","392"
"44094","440","94","81","JP","SoftBank Mobile Corp","Japan","392"
"44094","440","94","81","JP","SoftBank Mobile Corp","Japan","392"
"44093","440","93","81","JP","SoftBank Mobile Corp","Japan","392"
"44093","440","93","81","JP","SoftBank Mobile Corp","Japan","392"
"44092","440","92","81","JP","SoftBank Mobile Corp","Japan","392"
"44092","440","92","81","JP","SoftBank Mobile Corp","Japan","392"
"44091","440","91","392","JP","Tokyo Organising Committee of the Olympic and Paralympic Games","Japan","392"
"44091","440","91","392","JP","Tokyo Organising Committee of the Olympic and Paralympic Games","Japan","392"
"44091","440","91","392","JP","Tokyo Organising Committee of the Olympic and Paralympic Games","Japan","392"
"44091","440","91","392","JP","Tokyo Organising Committee of the Olympic and Paralympic Games","Japan","392"
"44091","440","91","392","JP","Tokyo Organising Committee of the Olympic and Paralympic Games","Japan","392"
"44091","440","91","392","JP","Tokyo Organising Committee of the Olympic and Paralympic Games","Japan","392"
"44090","440","90","81","JP","SoftBank Mobile Corp","Japan","392"
"44090","440","90","81","JP","SoftBank Mobile Corp","Japan","392"
"44089","440","89","81","JP","KDDI Corporation","Japan","392"
"44089","440","89","81","JP","KDDI Corporation","Japan","392"
"44088","440","88","81","JP","KDDI Corporation","Japan","392"
"44088","440","88","81","JP","KDDI Corporation","Japan","392"
"44087","440","87","81","JP","NTT Docomo","Japan","392"
"44087","440","87","81","JP","NTT Docomo","Japan","392"
"44086","440","86","81","JP","KDDI Corporation","Japan","392"
"44086","440","86","81","JP","KDDI Corporation","Japan","392"
"44085","440","85","81","JP","KDDI Corporation","Japan","392"
"44085","440","85","81","JP","KDDI Corporation","Japan","392"
"44084","440","84","81","JP","KDDI Corporation","Japan","392"
"44084","440","84","81","JP","KDDI Corporation","Japan","392"
"44083","440","83","81","JP","KDDI Corporation","Japan","392"
"44083","440","83","81","JP","KDDI Corporation","Japan","392"
"44082","440","82","81","JP","KDDI Corporation","Japan","392"
"44082","440","82","81","JP","KDDI Corporation","Japan","392"
"44081","440","81","81","JP","KDDI Corporation","Japan","392"
"44081","440","81","81","JP","KDDI Corporation","Japan","392"
"44080","440","80","81","JP","KDDI Corporation","Japan","392"
"44080","440","80","81","JP","KDDI Corporation","Japan","392"
"44079","440","79","81","JP","KDDI Corporation","Japan","392"
"44079","440","79","81","JP","KDDI Corporation","Japan","392"
"44078","440","78","392","JP","Okinawa Cellular Telephone","Japan","392"
"44078","440","78","392","JP","Okinawa Cellular Telephone","Japan","392"
"44077","440","77","81","JP","KDDI Corporation","Japan","392"
"44077","440","77","81","JP","KDDI Corporation","Japan","392"
"44076","440","76","392","JP","KDDI Corporation","Japan","392"
"44076","440","76","392","JP","KDDI Corporation","Japan","392"
"44075","440","75","392","JP","KDDI Corporation","Japan","392"
"44075","440","75","392","JP","KDDI Corporation","Japan","392"
"44074","440","74","392","JP","KDDI Corporation","Japan","392"
"44074","440","74","392","JP","KDDI Corporation","Japan","392"
"44073","440","73","392","JP","KDDI Corporation","Japan","392"
"44073","440","73","392","JP","KDDI Corporation","Japan","392"
"44072","440","72","392","JP","KDDI Corporation","Japan","392"
"44072","440","72","392","JP","KDDI Corporation","Japan","392"
"44071","440","71","392","JP","KDDI Corporation","Japan","392"
"44071","440","71","392","JP","KDDI Corporation","Japan","392"
"44070","440","70","392","JP","KDDI Corporation","Japan","392"
"44070","440","70","392","JP","KDDI Corporation","Japan","392"
"44069","440","69","81","JP","NTT Docomo","Japan","392"
"44069","440","69","81","JP","NTT Docomo","Japan","392"
"44068","440","68","81","JP","NTT Docomo","Japan","392"
"44068","440","68","81","JP","NTT Docomo","Japan","392"
"44067","440","67","81","JP","NTT Docomo","Japan","392"
